pet_id,organization_id,name,breed,age,colors,size,gender,spayed_neutered,house_trained,shots_current,pet_url,description,listed_on,pet_status
48549927,88,Elvis *LOCAL*,"Labrador Retriever, Hound",Senior,None,Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549927/1/?bust=1597335589&width=450,"Age: 10 Years (as of 11/27/19) Weight: 54 lbs (as of 11/27/19)  Location: RI  This dog has been spayed/neutered, is...",2020-07-21 13:08:44+00:00,adopted
48553429,89,Redbone Hound Mix Puppies-PENDING,"Redbone Coonhound, Labrador Retriever",Baby,"Black, Red / Chestnut / Orange",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553429/3/?bust=1595355749&width=450,These 2 cuties were born on 5/29/20 and surrendered to animal control by their owners that owned their parents and...,2020-07-21 18:21:24+00:00,adopted
48551044,90,Tucker,"Collie, Retriever",Young,None,Medium,Male,0,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551044/1/?bust=1597357953&width=450,"Tucker is set to be neutered on July 24, he will be available shortly after. If you&amp;#39;re interested in adopting...",2020-07-21 15:23:42+00:00,adopted
48550205,91,Lily,"Border Collie, Spaniel",Adult,None,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550205/1/?bust=1595339434&width=450,"Meet Lily! Lily is a 5 year old, beautiful, Female Border Collie/likely Springer Spaniel mix. She is a small girl...",2020-07-21 13:57:05+00:00,adopted
48555142,92,Vinny,Terrier,Young,"Apricot / Beige, White / Cream",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555142/1/?bust=1595362706&width=450,****ADOPTIONS ARE BY APPOINTMENT ONLY WITH AN APPROVED ADOPTION APPLICATION****. homeatlasths.org PLEASE DO NOT CALL OR MESSAGE AND ASK HOW...,2020-07-21 20:24:00+00:00,adoptable
48550710,93,Ivy,Terrier,Baby,"Apricot / Beige, Bicolor",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550710/1/?bust=1595343211&width=450,None,2020-07-21 14:57:47+00:00,adopted
48549926,94,Ranger *LOCAL*,"American Bulldog, English Bulldog",Baby,None,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549926/1/?bust=1597335591&width=450,"Age: 4 months (as of 7/7/2020) Weight: 34.2 lbs (as of 6/7/2020)  Location: RI  This dog has been spayed/neutered, is...",2020-07-21 13:08:43+00:00,adopted
48552686,95,Dante,"Border Collie, Labrador Retriever",Adult,None,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552686/1/?bust=1595352736&width=450,"HI there, I&#039;m Dante! I&#039;m a three year old Border Collie/Lab mix rescued from Georgia. I&#039;m very friendly, good with...",2020-07-21 17:21:50+00:00,adopted
48550711,96,Belle,"Pyrenean Shepherd, Labrador Retriever",Baby,White / Cream,Extra Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550711/1/crop/?bust=1595343089&width=450,Belle is a cuddle bug! She enjoys being with her people and is very much a velcro dog. She would...,2020-07-21 14:52:40+00:00,adopted
48554752,97,Luna,Pit Bull Terrier,Adult,"Yellow / Tan / Blond / Fawn, White / Cream",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554752/1/?bust=1597705224&width=450,"Treats, treats, and even more treats. That is all Luna needs to be happy. Show her a leash and she...",2020-07-21 19:50:30+00:00,adoptable
48549863,98,Glory,Labrador Retriever,Young,Yellow / Tan / Blond / Fawn,Large,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549863/2/?bust=1595336241&width=450,"Glory is a 1.5 year old female lab mix.  She has an excellent personality and a sweet disposition, and she...",2020-07-21 12:57:30+00:00,adopted
48549619,99,Sampson,Shih Tzu,Senior,None,Small,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549619/1/?bust=1597161151&width=450,Sampson - M - 10yrs 12lbs black/white (pic of dog standing on stairs)  He is good with everyone. Loves people...,2020-07-21 11:05:31+00:00,adopted
48555285,100,Izzy,Doberman Pinscher,Young,"Brown / Chocolate, Yellow / Tan / Blond / Fawn",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555285/1/?bust=1595363717&width=450,"I am 54 lbs., 3 years old, and l am looking for my forever home.  Adoption Donation: $450  All dogs...",2020-07-21 20:41:35+00:00,adopted
48555401,101,Gueuze,Australian Shepherd,Baby,"Merle (Red), White / Cream",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555401/1/?bust=1595364469&width=450,Gueuze is a 5 month old puppy who will roughly double in size. He currently weighs 21 lbs.,2020-07-21 20:48:43+00:00,adopted
48555051,102,Taffy,Chihuahua,Adult,Yellow / Tan / Blond / Fawn,Small,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555051/5/?bust=1595362280&width=450,Please submit applications at www.sophiedogrescue.org - read entire description to see if this dog is for you!  Taffy is a...,2020-07-21 20:18:13+00:00,adopted
48551012,103,Scout,Terrier,Young,Black,Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551012/1/?bust=1597177829&width=450,None,2020-07-21 15:20:09+00:00,adoptable
48554210,104,Laverne,"Beagle, Terrier",Young,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554210/1/?bust=1597670322&width=450,WE ARE NO LONGER ACCEPTING APPLICATIONS FOR THIS POPULAR PUP.  Animal Profile: Laverne is an estimated 11 week-old Beagle mix...,2020-07-21 18:56:42+00:00,adopted
48549971,105,Aspen,"Hound, Cattle Dog",Baby,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549971/1/?bust=1597157321&width=450,You can fill out an adoption application online on our official website.,2020-07-21 13:20:29+00:00,adopted
48551157,106,Mollie,Shih Tzu,Senior,Gray / Blue / Silver,Small,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551157/1/?bust=1595345925&width=450,Mollie  is a sweet senior  Shih Tzu mix about 10++  Mollie is a little on the chunky side but we...,2020-07-21 18:02:50+00:00,adopted
48549567,107,Hooch 125.00 sponsored,"Rottweiler, Mastiff",Adult,None,Extra Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549567/1/?bust=1597142263&width=450,None,2020-07-21 10:25:25+00:00,adoptable
48550746,108,Bay Ocean *LOCAL*,"Collie, Great Pyrenees",Baby,None,Large,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550746/1/?bust=1597420356&width=450,"Age: 6 Months (as of 7/4/2020) Weight: 25 lbs (as of 6/27/2020) Location: RI  This dog has been spayed/neutered, is...",2020-07-21 14:56:23+00:00,adoptable
48550896,109,Cattle Dog Mix F#1,Cattle Dog,Baby,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550896/1/?bust=1595344166&width=450,"Please send Anna a text at 407.952.1037 to schedule and appointment to meet this furbaby.   This puppy comes Spayed/Neutered, current...",2020-07-21 15:10:21+00:00,adopted
48554586,110,*Starlord* Puppy,Husky,Young,None,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554586/1/?bust=1597807254&width=450,You can fill out an adoption application online on our official website.,2020-07-21 19:30:29+00:00,adopted
48552844,111,Nellie,Labrador Retriever,Adult,"White / Cream, Yellow / Tan / Blond / Fawn",Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552844/5/?bust=1595862192&width=450,Meet Nellie!! She came in as a stray on 7/20/20. We think she is about 5 years old. She has...,2020-07-21 17:41:47+00:00,adopted
48554569,112,Minnie Winnie Wiggles,American Staffordshire Terrier,Young,None,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554569/4/?bust=1595359878&width=450,"Minnie Winnie is a sweet girl. She is a pit mix who is up to date on vaccinations, house broken...",2020-07-21 19:34:12+00:00,adoptable
48553193,113,DELANEY,Terrier,Baby,Bicolor,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553193/1/?bust=1595354121&width=450,AVAILABLE FOR PICK UP 7/28/2020 **** APPROVED APPLICATION AND $100.00 DEPOSIT REQUIRED TO HOLD YOUR PUPPY UNTIL PICK UP DATE****...,2020-07-21 17:55:43+00:00,adopted
48551004,114,Yellow Lab Mix M#1,Yellow Labrador Retriever,Baby,None,Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551004/1/?bust=1595344733&width=450,"Please send Anna a text at 407.952.1037 to schedule and appointment to meet this furbaby.   This puppy comes Spayed/Neutered, current...",2020-07-21 15:19:07+00:00,adopted
48555417,115,Violet,Mixed Breed,Baby,"Black, Red / Chestnut / Orange",Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555417/1/?bust=1595364548&width=450,Violet is an 11 week old girl. She is very sweet and loves to be with people. She is working...,2020-07-21 20:53:22+00:00,adopted
48552628,116,Jason,Collie,Young,"Apricot / Beige, White / Cream",Medium,Female,0,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552628/1/?bust=1595351787&width=450,Good With Dogs: Yes Good With Cats: unknown Good With Kids: Yes Kennel Trained: Yes Age: Approx.  1 year Adoption...,2020-07-21 17:18:21+00:00,adopted
48554590,117,Guppy,"American Staffordshire Terrier, Pit Bull Terrier",Young,"Gray / Blue / Silver, White / Cream",Large,Male,0,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554590/2/?bust=1595360005&width=450,"2.5-year-old Guppy puppy might be older and bigger than an actual puppy, but his bubbly personality and zest for life...",2020-07-21 19:35:43+00:00,adoptable
48552690,118,Trooper,Shepherd,Adult,None,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552690/1/?bust=1595352739&width=450,"Hi I&#039;m a Trooper, I&#039;m a 10 month old Shepherd mix rescued from a high kill shelter in Georgia. I&#039;m...",2020-07-21 17:21:50+00:00,adopted
48555339,119,Woodrow,Australian Cattle Dog / Blue Heeler,Baby,"Tricolor (Brown, Black, & White)",Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555339/2/?bust=1595364193&width=450,"Woodrow is a playful, happy boy who buddies up with his siblings and loves to chase them ! If you...",2020-07-21 20:47:02+00:00,adopted
48553500,120,"Mac (Great, Calm Family Dog)",Boxer,Young,"Red / Chestnut / Orange, White / Cream",Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553500/2/crop/?bust=1595355884&width=450,"Mac is just wonderful. Sweet, affectionate and just a big mush. Mac is 2 years old and 50 lbs and...",2020-07-21 18:25:02+00:00,adopted
48555084,121,Shiraz,Mixed Breed,Baby,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555084/2/?bust=1595362469&width=450,"Shiraz is a shy little girl, who was picked up off the navajo reservation with her brother and another dog....",2020-07-21 20:14:35+00:00,adopted
48553445,122,Sunflower,Shepherd,Baby,"Black, Yellow / Tan / Blond / Fawn",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553445/2/?bust=1595355302&width=450,"Sunflower is a shepherd mix, approx. 6mo old and 20lb. She will be arriving in New England this week. This...",2020-07-21 18:15:59+00:00,adopted
48551182,123,Licorice,Siberian Husky,Adult,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551182/1/?bust=1597437506&width=450,You can fill out an adoption application online on our official website. Petite and Sweet baby girl Licorice needs some...,2020-07-21 15:40:39+00:00,adoptable
48549731,124,Jourdan,Great Pyrenees,Adult,None,Large,Female,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549731/1/?bust=1597244201&width=450,"{s707code5268/} Please fill out our short application - the link is below. Jourdan was found in a small, rural farm/oil...",2020-07-21 12:21:49+00:00,adoptable
48553296,125,Rosie,"Redbone Coonhound, Mixed Breed",Young,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553296/1/?bust=1597684581&width=450,Rosie is a sweetheart! She is so loving and loves hugs! She loves to run around and play outside! She...,2020-07-21 18:06:31+00:00,adoptable
48555207,126,Mickey,Chihuahua,Young,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555207/1/?bust=1597794132&width=450,"Until further notice, to adhere to CDC&amp;#39;s recommended sanitation guidelines and to promote social distancing, meet &amp;amp; greets and adoptions...",2020-07-21 20:27:53+00:00,adopted
48550681,127,Snow White,"Pyrenean Shepherd, Labrador Retriever",Baby,White / Cream,Extra Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550681/1/crop/?bust=1595342926&width=450,Snow white is a high energy puppy that loves to play hard! She would do best with another playful dog...,2020-07-21 14:50:36+00:00,adopted
48551090,128,Rooster,Terrier,Baby,"Black, Brown / Chocolate",Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551090/1/?bust=1595345495&width=450,Rooster and 6 siblings (born approx 5/26/20) were rescued from a high kill pound.  Sadly 3 of the littermates died...,2020-07-21 15:34:25+00:00,adopted
48555196,129,Penelope,Chihuahua,Adult,Yellow / Tan / Blond / Fawn,Small,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555196/1/?bust=1595363293&width=450,"Long as the day in the summer time, deep as the wine dark sea, I will keep your heart with...",2020-07-21 20:29:43+00:00,adopted
48552983,130,Gianna,Australian Cattle Dog / Blue Heeler,Baby,None,Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552983/1/?bust=1595353737&width=450,Gianna is a precious 8-week old Australian Cattle Dog mix. She&#039;s playful &amp; loves attention! She&#039;s full of fun puppy...,2020-07-21 17:49:23+00:00,adoptable
48549766,131,Atlas,"Catahoula Leopard Dog, Mastiff",Young,Merle (Blue),Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549766/6/?bust=1595335325&width=450,"Meet Atlas- xa0a 7-month-old, 50 lb. bundle of Hound Puppy Love!  xa0Atlas is social, curious, smart, playful, independent, happy, and...",2020-07-21 12:43:22+00:00,adopted
48555315,132,BD,Mixed Breed,Young,"Black, White / Cream",Large,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555315/1/?bust=1595363951&width=450,"BD is a very sweet, mild-mannered girl who&#039;s ready to be your bestie! She was found as a stray, so...",2020-07-21 20:40:19+00:00,adoptable
48550951,133,Lucky,"Shepherd, Black Mouth Cur",Adult,None,Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550951/1/?bust=1597184441&width=450,Lucky is a sweet Shepherd/Black Mouth Cur mix born approximately early 2018. She has a lot of fun energy for...,2020-07-21 15:12:53+00:00,adoptable
48554441,134,Axel,"Terrier, Chiweenie",Baby,Apricot / Beige,Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554441/1/?bust=1595358925&width=450,"Axel is a sweet, friendly, inquisitive little guy. Most likely he will be 12-14 pounds full grown. Mom is a...",2020-07-21 19:17:06+00:00,adopted
48553111,135,DOMINO,"Australian Cattle Dog / Blue Heeler, Mixed Breed",Young,None,Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553111/1/?bust=1597604710&width=450,None,2020-07-21 17:51:13+00:00,adoptable
48550678,136,Dandy,Pit Bull Terrier,Baby,Brindle,Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550678/2/?bust=1595424821&width=450,Hey there!  My name is Dandy and I am looking for my forever home!  I have been at the shelter...,2020-07-21 14:48:33+00:00,adopted
48550551,137,JACK,Hound,Baby,"Tricolor (Brown, Black, & White)",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550551/3/?bust=1595346768&width=450,"JACK Jack is a sweet, spunky young guy looking for a family just as active as he is. He’s a...",2020-07-21 14:28:52+00:00,adoptable
48552995,138,Hachi,Shepherd,Baby,Yellow / Tan / Blond / Fawn,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552995/1/?bust=1595353794&width=450,"Hachi is approx. 4mo old and a shepherd mix, around 15lb. He will be ready to travel to New England...",2020-07-21 17:50:44+00:00,adopted
48554683,139,Kingsley,Labrador Retriever,Adult,Yellow / Tan / Blond / Fawn,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554683/1/?bust=1595360774&width=450,Kingsley was found lying in the hot sun near the side of a road. He had scrapes and bruises and...,2020-07-21 19:49:14+00:00,adoptable
48551194,140,CHARLIE,Chihuahua,Young,"White / Cream, Yellow / Tan / Blond / Fawn",Small,Male,0,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551194/1/?bust=1595346206&width=450,PLEASE NOTE THAT THIS DOG IS AT MIRACLE DOG RESCUE.  CONTACT REYNA ONLY!  Phone:  323 383-8883 Email:  miracledogrescue@gmail.com  CHARLIE: Chihuahua...,2020-07-21 15:44:33+00:00,adopted
48552612,141,Rockin Robin,"Husky, Shepherd",Young,None,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552612/1/?bust=1597606477&width=450,"You can fill out an adoption application online on our official website. This girl is looking for a loyal sidekick,...",2020-07-21 17:12:34+00:00,adopted
48552868,142,MILLIE,Terrier,Baby,Gray / Blue / Silver,Small,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552868/1/?bust=1595353184&width=450,AVAILABLE FOR PICK UP 7/28/2020 **** APPROVED APPLICATION AND $100.00 DEPOSIT REQUIRED TO HOLD YOUR PUPPY UNTIL PICK UP DATE****...,2020-07-21 17:39:54+00:00,adopted
48549727,143,Rusty,Cocker Spaniel,Senior,Golden,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549727/2/?bust=1595334219&width=450,What’s better than one laid back sweet cuddle bug? How about TWO laid back sweet cuddle bugs??   Rusty and Stormy...,2020-07-21 12:33:34+00:00,adopted
48550156,144,2007-1570 Anderson,Hound,Adult,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550156/1/?bust=1597245550&width=450,"ANDERSON- 5-8 years old, 45 pounds, independent, typical hound in sniffing everything, friendly and affectionate, all over on the leash,...",2020-07-21 13:41:41+00:00,adopted
48554953,145,Willow,Australian Cattle Dog / Blue Heeler,Baby,"Black, Brown / Chocolate",Medium,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554953/2/?bust=1595362081&width=450,Willow is a sweet girl who loves to play and explore ! There is never a dull moment with her...,2020-07-21 20:29:18+00:00,adopted
